person_accuracy,group_accuracy_personlevel,group_exact_match_rate,abs_bias_treatment_gap,method,ambiguity,seed
0.32142857142857145,0.34285714285714286,0.11428571428571428,4.074439401986403,Hungarian person-level,1.5,1500086
0.5714285714285714,0.6,0.6,3.3910267319367335,Set-aware group-first,1.5,1500086
0.2857142857142857,0.30714285714285716,0.12857142857142856,4.397733534377096,Greedy person-level,1.5,1500087
0.3,0.32857142857142857,0.07142857142857142,3.958090879965603,Hungarian person-level,1.5,1500087
0.6142857142857143,0.6857142857142857,0.6857142857142857,2.0439447323423394,Set-aware group-first,1.5,1500087
0.29285714285714287,0.32142857142857145,0.11428571428571428,3.933006670368485,Greedy person-level,1.5,1500088
0.34285714285714286,0.37142857142857144,0.14285714285714285,4.215089986333702,Hungarian person-level,1.5,1500088
0.5714285714285714,0.6142857142857143,0.6142857142857143,2.6390369394517705,Set-aware group-first,1.5,1500088
0.2785714285714286,0.32142857142857145,0.07142857142857142,4.376333046778662,Greedy person-level,1.5,1500089
0.34285714285714286,0.37857142857142856,0.11428571428571428,4.1833446386904,Hungarian person-level,1.5,1500089
0.5285714285714286,0.5571428571428572,0.5571428571428572,1.8791029892914537,Set-aware group-first,1.5,1500089
0.19285714285714287,0.25,0.08571428571428572,3.8707183853171685,Greedy person-level,1.5,1500090
0.22857142857142856,0.2571428571428571,0.08571428571428572,4.457593426129236,Hungarian person-level,1.5,1500090
0.5857142857142857,0.6,0.6,2.094992543955165,Set-aware group-first,1.5,1500090
0.2714285714285714,0.3,0.1,3.383770736496551,Greedy person-level,1.5,1500091
0.35714285714285715,0.4,0.17142857142857143,3.2643005397098577,Hungarian person-level,1.5,1500091
0.6142857142857143,0.6571428571428571,0.6571428571428571,2.9403969024106473,Set-aware group-first,1.5,1500091
0.22142857142857142,0.2571428571428571,0.08571428571428572,4.793567354536108,Greedy person-level,1.5,1500092
0.29285714285714287,0.32142857142857145,0.07142857142857142,4.9629674943141495,Hungarian person-level,1.5,1500092
0.6285714285714286,0.6714285714285714,0.6714285714285714,1.7095842615971861,Set-aware group-first,1.5,1500092
0.22857142857142856,0.2357142857142857,0.014285714285714285,5.158786905061895,Greedy person-level,1.5,1500093
0.24285714285714285,0.2571428571428571,0.07142857142857142,4.577594782863251,Hungarian person-level,1.5,1500093
0.5857142857142857,0.6428571428571429,0.6428571428571429,4.115630541085466,Set-aware group-first,1.5,1500093
