person_accuracy,group_accuracy_personlevel,group_exact_match_rate,abs_bias_treatment_gap,method,ambiguity,seed
0.6,0.6285714285714286,0.6285714285714286,2.398732531898702,Set-aware group-first,1.0,1000002
0.29285714285714287,0.3142857142857143,0.11428571428571428,3.7841921221167354,Greedy person-level,1.0,1000003
0.39285714285714285,0.39285714285714285,0.2571428571428571,3.1999556067364026,Hungarian person-level,1.0,1000003
0.6571428571428571,0.6571428571428571,0.6571428571428571,1.5668249513203136,Set-aware group-first,1.0,1000003
0.37857142857142856,0.45714285714285713,0.18571428571428572,2.082238754689854,Greedy person-level,1.0,1000004
0.4142857142857143,0.4642857142857143,0.2571428571428571,2.8932786206411905,Hungarian person-level,1.0,1000004
0.6428571428571429,0.6714285714285714,0.6714285714285714,0.6967793695461282,Set-aware group-first,1.0,1000004
0.29285714285714287,0.32142857142857145,0.08571428571428572,4.122640263840196,Greedy person-level,1.0,1000005
0.3142857142857143,0.3357142857142857,0.08571428571428572,4.811267800244444,Hungarian person-level,1.0,1000005
0.6142857142857143,0.6571428571428571,0.6571428571428571,1.916938708798014,Set-aware group-first,1.0,1000005
0.3357142857142857,0.39285714285714285,0.17142857142857143,3.7365230615567953,Greedy person-level,1.0,1000006
0.36428571428571427,0.40714285714285714,0.2,4.287140018854373,Hungarian person-level,1.0,1000006
0.6428571428571429,0.7142857142857143,0.7142857142857143,2.9455506868250296,Set-aware group-first,1.0,1000006
0.2857142857142857,0.32142857142857145,0.1,3.317743797106232,Greedy person-level,1.0,1000007
0.34285714285714286,0.4142857142857143,0.14285714285714285,2.5853874136579336,Hungarian person-level,1.0,1000007
0.5142857142857142,0.5571428571428572,0.5571428571428572,2.88329825458311,Set-aware group-first,1.0,1000007
0.35,0.4,0.2,4.456022384133796,Greedy person-level,1.0,1000008
0.36428571428571427,0.4,0.17142857142857143,4.407358896879984,Hungarian person-level,1.0,1000008
0.7428571428571429,0.7571428571428571,0.7571428571428571,1.279762246990984,Set-aware group-first,1.0,1000008
0.3142857142857143,0.32857142857142857,0.1,4.464760830715562,Greedy person-level,1.0,1000009
0.4714285714285714,0.4785714285714286,0.17142857142857143,3.071559288833093,Hungarian person-level,1.0,1000009
